PID	COMMAND	%MEM	RSS	ELAPSED	%CPU	STARTED	TIME
231223	TREMSUCS	 0.3	510728 	 05:02:11 	 2.4 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:03:11 	 2.4 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:04:12 	 2.4 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:05:12 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:06:12 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:07:12 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:08:12 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:09:12 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:10:12 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:11:13 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:12:13 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:13:13 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:14:13 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:15:13 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:16:13 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:17:13 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:18:13 	 2.3 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:19:14 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:20:14 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:21:14 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:22:14 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:23:14 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:24:14 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:25:14 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:26:14 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:27:14 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:28:15 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:29:15 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510728 	 05:30:15 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:31:15 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:32:15 	 2.2 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:33:15 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:34:15 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:35:15 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:36:15 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:37:16 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:38:16 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:39:16 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:40:16 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:41:16 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:42:16 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:43:16 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	510680 	 05:44:16 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517024 	 05:45:16 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517024 	 05:46:17 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517024 	 05:47:17 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:48:17 	 2.1 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:49:17 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:50:17 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:51:17 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:52:17 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:53:17 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:54:18 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:55:18 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:56:18 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:57:18 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:58:18 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 05:59:19 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 06:00:19 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 06:01:19 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517628 	 06:02:19 	 2.0 	12:41:46 	00:07:19
231223	TREMSUCS	 0.3	517632 	 06:03:19 	 2.0 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517632 	 06:04:19 	 2.0 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517632 	 06:05:19 	 2.0 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517632 	 06:06:19 	 2.0 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517632 	 06:07:20 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517632 	 06:08:20 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517632 	 06:09:20 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517632 	 06:10:20 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517668 	 06:11:20 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517668 	 06:12:20 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517668 	 06:13:20 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517668 	 06:14:20 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517668 	 06:15:20 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517668 	 06:16:20 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517668 	 06:17:21 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517668 	 06:18:21 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517668 	 06:19:21 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517668 	 06:20:21 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517696 	 06:21:21 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517696 	 06:22:21 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517696 	 06:23:21 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517696 	 06:24:22 	 1.9 	12:41:46 	00:07:20
231223	TREMSUCS	 0.3	517696 	 06:25:22 	 1.9 	12:41:46 	00:07:21
231223	TREMSUCS	 0.3	517696 	 06:26:22 	 1.9 	12:41:46 	00:07:21
231223	TREMSUCS	 0.3	517696 	 06:27:22 	 1.8 	12:41:46 	00:07:21
231223	TREMSUCS	 0.3	517696 	 06:28:22 	 1.8 	12:41:46 	00:07:21
231223	TREMSUCS	 0.3	518428 	 06:29:22 	 1.8 	12:41:46 	00:07:21
231223	TREMSUCS	 0.3	518644 	 06:30:22 	 1.8 	12:41:46 	00:07:21
231223	TREMSUCS	 0.3	518676 	 06:31:22 	 1.8 	12:41:46 	00:07:21
231223	TREMSUCS	 0.3	518788 	 06:32:23 	 1.8 	12:41:46 	00:07:22
231223	TREMSUCS	 0.3	518812 	 06:33:23 	 1.8 	12:41:46 	00:07:22
231223	TREMSUCS	 0.3	518844 	 06:34:23 	 1.8 	12:41:46 	00:07:23
231223	TREMSUCS	 0.3	518860 	 06:35:23 	 1.8 	12:41:46 	00:07:23
231223	TREMSUCS	 0.3	520936 	 06:36:23 	 1.8 	12:41:46 	00:07:23
231223	TREMSUCS	 0.3	520940 	 06:37:24 	 1.8 	12:41:46 	00:07:23
231223	TREMSUCS	 0.3	524220 	 06:38:24 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	524220 	 06:39:24 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	524220 	 06:40:24 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	524220 	 06:41:24 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	524220 	 06:42:24 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	524220 	 06:43:24 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	524220 	 06:44:24 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	524220 	 06:45:24 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	524220 	 06:46:25 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	524220 	 06:47:25 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	524220 	 06:48:25 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	525468 	 06:49:25 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	525468 	 06:50:25 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.3	525468 	 06:51:25 	 1.8 	12:41:46 	00:07:24
231223	TREMSUCS	 0.4	527180 	 06:52:25 	 1.7 	12:41:46 	00:07:24
231223	TREMSUCS	 0.4	527180 	 06:53:25 	 1.7 	12:41:46 	00:07:24
231223	TREMSUCS	 0.4	527180 	 06:54:25 	 1.7 	12:41:46 	00:07:24
231223	TREMSUCS	 0.4	527208 	 06:55:25 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	527208 	 06:56:26 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	528616 	 06:57:26 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	528616 	 06:58:26 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	530664 	 06:59:26 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	532808 	 07:00:26 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	532808 	 07:01:26 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	532808 	 07:02:26 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:03:27 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:04:27 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:05:27 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:06:27 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:07:27 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:08:27 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:09:27 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:10:27 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:11:27 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:12:28 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534256 	 07:13:28 	 1.7 	12:41:46 	00:07:25
231223	TREMSUCS	 0.4	534780 	 07:14:28 	 1.7 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	534780 	 07:15:28 	 1.7 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	534768 	 07:16:28 	 1.7 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	534768 	 07:17:28 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	534768 	 07:18:28 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	534880 	 07:19:28 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	534880 	 07:20:28 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	534880 	 07:21:28 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:22:29 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:23:29 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:24:29 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:25:29 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:26:29 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:27:29 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:28:29 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:29:29 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:30:29 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:31:29 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535092 	 07:32:30 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535636 	 07:33:30 	 1.6 	12:41:46 	00:07:26
231223	TREMSUCS	 0.4	535852 	 07:34:30 	 1.6 	12:41:46 	00:07:27
231223	TREMSUCS	 0.4	535852 	 07:35:31 	 1.6 	12:41:46 	00:07:27
231223	TREMSUCS	 0.4	535852 	 07:36:31 	 1.6 	12:41:46 	00:07:27
231223	TREMSUCS	 0.4	536528 	 07:37:31 	 1.6 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536528 	 07:38:31 	 1.6 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536528 	 07:39:31 	 1.6 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536528 	 07:40:31 	 1.6 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536528 	 07:41:31 	 1.6 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536528 	 07:42:31 	 1.6 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:43:32 	 1.6 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:44:32 	 1.6 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:45:32 	 1.6 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:46:32 	 1.6 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:47:32 	 1.5 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:48:32 	 1.5 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:49:32 	 1.5 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:50:32 	 1.5 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:51:32 	 1.5 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:52:32 	 1.5 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:53:33 	 1.5 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:54:33 	 1.5 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536532 	 07:55:33 	 1.5 	12:41:46 	00:07:28
231223	TREMSUCS	 0.4	536716 	 07:56:33 	 1.5 	12:41:46 	00:07:29
231223	TREMSUCS	 0.4	536720 	 07:57:33 	 1.5 	12:41:46 	00:07:29
231223	TREMSUCS	 0.4	536720 	 07:58:33 	 1.5 	12:41:46 	00:07:29
231223	TREMSUCS	 0.4	536720 	 07:59:33 	 1.5 	12:41:46 	00:07:29
231223	TREMSUCS	 0.4	536720 	 08:00:33 	 1.5 	12:41:46 	00:07:29
231223	TREMSUCS	 0.4	536720 	 08:01:33 	 1.5 	12:41:46 	00:07:29
231223	TREMSUCS	 0.4	536720 	 08:02:33 	 1.5 	12:41:46 	00:07:29
231223	TREMSUCS	 0.4	536720 	 08:03:34 	 1.5 	12:41:46 	00:07:29
231223	TREMSUCS	 0.4	536720 	 08:04:34 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536720 	 08:05:34 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536720 	 08:06:34 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536720 	 08:07:34 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536720 	 08:08:34 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536720 	 08:09:34 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536720 	 08:10:34 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536748 	 08:11:35 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536748 	 08:12:35 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536748 	 08:13:35 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536748 	 08:14:35 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536748 	 08:15:35 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536748 	 08:16:35 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536748 	 08:17:35 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	536748 	 08:18:35 	 1.5 	12:41:46 	00:07:30
231223	TREMSUCS	 0.4	593628 	 08:19:35 	 1.6 	12:41:46 	00:07:59
231223	TREMSUCS	 0.5	693636 	 08:20:35 	 1.7 	12:41:46 	00:08:59
231223	TREMSUCS	 0.4	629424 	 08:21:36 	 1.9 	12:41:46 	00:09:59
231223	TREMSUCS	 0.5	722664 	 08:22:36 	 2.1 	12:41:46 	00:10:59
231223	TREMSUCS	 0.5	716544 	 08:23:36 	 2.3 	12:41:46 	00:11:58
231223	TREMSUCS	 0.5	716544 	 08:24:36 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:25:36 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:26:36 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:27:36 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:28:36 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:29:37 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:30:37 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:31:37 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:32:37 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:33:37 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:34:37 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:35:37 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:36:37 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:37:37 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:38:38 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:39:38 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:40:38 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:41:38 	 2.3 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:42:38 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:43:38 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:44:38 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:45:38 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:46:39 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:47:39 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:48:39 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716544 	 08:49:39 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 08:50:39 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 08:51:39 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 08:52:39 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 08:53:39 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 08:54:39 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 08:55:40 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 08:56:40 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 08:57:40 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 08:58:40 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 08:59:40 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:00:40 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:01:40 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:02:40 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:03:40 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:04:40 	 2.2 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:05:41 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:06:41 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:07:41 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:08:41 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:09:41 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:10:41 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:11:41 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:12:41 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:13:41 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:14:41 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:15:42 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:16:42 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:17:42 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:18:42 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:19:42 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:20:42 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:21:42 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:22:42 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:23:42 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:24:43 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:25:43 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:26:43 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:27:43 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:28:43 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:29:43 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:30:43 	 2.1 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:31:43 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:32:43 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:33:44 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:34:44 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:35:44 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:36:44 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:37:45 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:38:45 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:39:45 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:40:45 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:41:45 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:42:45 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:43:45 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:44:45 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:45:45 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:46:45 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:47:46 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:48:46 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:49:46 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:50:46 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	716456 	 09:51:46 	 2.0 	12:41:46 	00:12:00
231223	TREMSUCS	 0.5	718348 	 09:52:46 	 2.0 	12:41:46 	00:12:01
231223	TREMSUCS	 0.5	719328 	 09:53:46 	 2.0 	12:41:46 	00:12:02
231223	TREMSUCS	 0.5	720064 	 09:54:46 	 2.0 	12:41:46 	00:12:04
231223	TREMSUCS	 0.5	720264 	 09:55:46 	 2.0 	12:41:46 	00:12:07
231223	TREMSUCS	 0.5	720268 	 09:56:47 	 2.0 	12:41:46 	00:12:09
231223	TREMSUCS	 0.5	720296 	 09:57:47 	 2.0 	12:41:46 	00:12:11
231223	TREMSUCS	 0.5	720316 	 09:58:47 	 2.0 	12:41:46 	00:12:13
